"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"541",138584.321883939,141718.089512116,142190.820347264,141919.340224508,141848.493337004,141889.785844269,141812.320661622,141881.89525633,142074.707753274,142191.700793376,141963.294375369,142285.832839659,142207.284541656,142354.337745402,142161.805208482,141986.855792364,142016.319214846,141684.601966635,141717.597421934,141818.536193727,142077.612962836,142217.315627801,142131.513782777,142053.838111257,142187.288304909,142071.930961603,141805.261788981,141466.682032466,141751.562233676,141922.900075135,142242.616358438,141982.476422934,142101.794388324,141868.204982478,141710.660643215,141427.918194726,141782.6527449,141902.143936802,141655.4026459,141958.221858268,141943.939939543,141979.182821007,142144.91752459,142163.223026708,142179.963694679,142446.398079684,141986.956111109,141788.841153881,141731.419657508,141854.560361371
"542",10570.3950823305,24735.3879701059,52536.7524028116,94459.4872684412,137659.402026063,167679.890634593,182998.986325487,188932.120670845,191124.034320151,190864.272035281,190667.137281551,189635.585924544,188549.882889614,188307.205514277,188856.01342144,189604.868074131,188880.773732427,188861.155615868,188661.177912552,187884.659464577,187452.882687278,187494.766303654,187899.371588083,187179.537918651,186591.37258448,185913.851631229,186733.625200548,187216.677855404,186908.76999933,186898.266918869,187816.982532655,187618.669821535,187623.092821241,187178.906708355,186846.75985035,187019.015992586,186458.716292603,186710.638201203,187106.154047844,186665.107509188,186890.772397139,187497.788657272,187188.570985086,187175.618739451,187529.293492059,186771.310016084,186361.055753968,185766.074026953,185791.770754215,186129.164866657
"543",98126.5855495277,140097.721305928,159820.028748723,166401.080692926,168318.44709933,169005.131492308,168775.860757439,168804.78288663,169141.905074534,169101.862179881,168981.732561281,168777.417397299,168721.14319749,168784.086071743,169074.531604748,168832.563343297,168729.131133186,168849.98791503,168734.221237308,168746.009841995,168861.217409261,168871.485830344,168491.244046504,168693.49128201,168922.805998732,168948.194452911,168783.024343622,168790.374398358,168956.139275976,169029.674545344,169116.981656058,169239.548351768,168973.452208515,169091.150583091,168902.920385115,168995.576305779,168923.980372181,168916.108468575,168884.643476331,169106.541637812,169216.156643044,168977.831452881,168813.456030866,169058.395487091,168951.236937617,168962.41460516,169092.152403166,169082.515680887,169034.86231415,169119.612942839
"544",172710.081268626,173171.325934651,172167.644140856,170910.625201757,170036.165116217,169569.488608888,169488.136386989,169122.401760662,169712.251516389,169564.56433035,169906.534869712,169930.288248956,170076.001677921,169663.762372352,169311.308618356,169740.17543787,170193.353828907,169890.258246813,169801.654956147,169799.495854201,169422.247332527,169510.526774924,169466.628858999,169452.47750639,169394.81380439,169495.752636695,169056.371047206,169361.805758792,169669.361863781,169541.308992193,169442.654749838,169441.471532747,169789.499655327,169785.569271204,169282.153659175,170186.312080275,169596.88678904,169955.904495289,170117.190322607,169696.573236345,169892.065790909,169875.60896786,169903.386827848,170201.661141278,170400.800214758,170242.345002561,169949.8457611,169684.657425342,169673.598242003,169690.469597491
"545",154506.504346047,154954.586995025,154287.901668134,153885.051500949,153003.65723637,152586.746843929,152072.664865717,151867.069485584,152028.02418667,151017.809013892,149740.054641588,148556.208252796,148250.565873225,148529.580759413,147531.244625134,146183.770084347,146474.688224032,145359.636537148,145770.450274071,143810.837012612,143388.75505884,143460.730686901,144494.770107173,144423.610864966,144688.548273239,144833.39871506,145379.283280948,145061.564121643,145520.795457579,146411.030151733,146427.289718034,146280.433248678,145150.347917188,145751.329249906,145326.072951743,146297.621755841,146239.251794587,145622.495821003,146250.57604283,145255.237712631,145111.249203906,145382.021846898,145866.426104203,145824.507485821,145431.57096999,145869.926913339,145443.474010138,146055.690906117,145256.864476348,145580.28449651
"546",104056.25125531,116479.941482688,116626.881149617,114844.772981378,113043.59456585,111227.146201522,111326.827249548,111196.537086479,111233.339175154,111213.094919354,111287.373856966,111074.553434864,111274.797478484,111357.018241505,111080.598682584,111159.944664262,111120.692901273,111536.176772443,111491.309223974,111430.777051541,111281.182973918,111439.717835571,111283.748258967,111636.364770374,111454.704095421,111272.778664786,111443.024347418,111440.855313364,111764.947292964,111470.306886489,111738.490401171,111668.395460537,111731.481421026,111973.341608343,111946.52428778,111531.994537455,111842.915534767,111640.288335593,112492.868133907,111571.050546461,111205.734145536,111087.774034202,111602.504257702,111468.363366295,111423.295470943,111663.735201784,111755.702871988,111390.054647104,111641.497983646,111723.747833798
"547",39063.7407825744,44958.1101754549,46286.9569362068,46537.0240318735,46567.5611998545,46597.1778112315,46622.9977921667,46593.7447119098,46615.6978668715,46632.5327200409,46645.9608190433,46633.8839697574,46604.8664035625,46632.5137321507,46642.5524809906,46597.3803183704,46583.7251900565,46620.2549499784,46607.8613264327,46595.3611340807,46582.8205693878,46589.2587796461,46589.1477880485,46578.2460127144,46582.808933085,46616.2210792187,46638.9270710792,46637.4254266348,46585.5382662314,46595.6936799486,46595.5834205322,46565.4377554519,46619.8628125549,46613.3507707403,46629.1022853058,46625.8822820972,46537.6505121538,46565.345693243,46596.267055541,46622.2702425255,46620.4516384733,46608.1741821649,46568.8742790043,46625.6128325047,46637.6900132814,46623.341401723,46615.4475335217,46624.9029959471,46606.0106024154,46591.4888052835
"548",41389.7027904103,44318.4131678654,44996.7761899863,45056.1171528515,45164.5836080025,45080.7436243035,45034.200788737,44997.9873318009,44940.4118973853,44921.7362356308,44964.6438904429,45068.3055663114,44955.2965626644,45010.8298405432,44897.9178718837,45006.9982504286,45151.7348430699,45145.5501107773,45131.1240508018,44973.2673740675,44856.8624182661,44955.7107633679,44903.5930758151,44863.0717779579,44842.0585537635,44849.025543428,44874.6265631138,44968.4573238051,44790.4379806089,44921.9944657611,44911.3043591922,45036.329595069,44897.8337378232,44688.1855963936,44829.0232872437,44828.0830226369,44780.7522741182,44794.4202141974,44873.8171105258,44967.6117164411,44839.9419371804,44843.9672315737,44804.5761024821,44913.0401489485,45030.478520133,45071.6076987142,44997.9715260435,45048.3328064763,44983.3731389828,44933.1309917717
"549",24482.8635435182,42510.4387178194,60395.1851270854,72326.7321560365,78904.5644822406,81673.8722956478,82012.1216515328,83119.0258015796,83010.0646170389,82885.5208593345,83206.4791664853,83048.2984118103,83231.6777204527,83121.002406474,82968.5349692801,82358.972976822,82817.0327820157,83638.151950498,83153.834925213,83218.339949864,83062.2083284163,83489.2806717809,83225.6297694096,82744.3511031573,82726.2470196051,82483.4695010831,83010.5220639438,83073.8930551211,83130.8023360847,83344.5617389922,83415.4972001649,83320.6530693571,82555.1075892475,82161.8790847366,82195.8782352179,82953.3715636722,82817.0321045605,82795.648125279,82891.965942,82667.6152849734,82893.3929773204,82717.0878455955,82778.8080585844,83316.1094139637,82912.9335173711,83241.4054391389,83006.4153001533,82787.0804035742,82450.6503490668,82028.9178636895
"550",60806.1457967397,61259.1807338614,61135.1963621662,61367.1226397184,61142.3018260388,61041.6176877525,60674.3116784574,60740.2958611513,60569.7044738172,60412.3350699931,60485.2844008708,60434.4162904142,60411.3151260756,60323.0031135448,60491.9806576506,60106.4585604625,59952.2394839308,59819.6947364479,59928.9500858486,59768.3218441871,59919.3470229496,59791.4634059703,59446.9636308644,59781.5652571979,59286.6392523169,59175.127747347,59281.1748765672,59113.7717180788,59308.094354759,58846.7818440258,58911.9506135742,58826.1958244069,58698.8066380794,58814.1838859184,58941.3371954628,58810.8022681659,58676.0143613591,58610.622386133,58769.2844483197,58760.9122882873,58893.7454595321,58909.2219996378,58727.2131983785,58306.9841480995,57820.0086096477,57902.3475940955,57709.7369029079,57935.1982401404,57926.090615099,58204.5731323998
"551",67203.7006631539,75839.0124577709,79250.0018739508,80234.2449113665,80099.9016844814,79712.2824015974,79391.4143412095,78971.7363894605,79136.4189270356,79296.8561464688,78420.771894631,79124.7687324255,78103.09504535,77559.0870496249,76751.482238869,77340.8329297139,77187.0148390508,77235.213443772,76526.1300695402,77041.0952974644,76571.6428618802,76949.8946705197,77373.3140390379,76908.2033603403,76632.9252119019,76839.5892878353,76302.7061462858,76271.9589613289,76027.3370912058,76482.4034020173,77037.4804815375,76591.0094563563,77000.9177761346,77345.9637692516,76841.5549682783,76786.6032988564,76352.008294569,75529.0411088933,75830.3621840977,76893.5085467676,77141.5162926998,76614.2334959879,76837.0716379703,76583.6294358941,76824.699763247,76311.8121626375,76877.8354460252,76433.2863376693,76845.4319885853,76928.4297277885
"552",49580.5681626083,66979.6579351384,70914.2630367668,71610.1480015162,71594.9861376614,71689.4933162934,71589.187305592,71593.0675604653,71748.7778869224,71712.820056008,71714.5972042203,71614.8889267611,71701.9724482313,71441.4506015878,71608.3335244969,71680.0124554006,71680.6209768231,71634.8856611121,71541.6906710027,71383.6222306225,71456.7819372817,71519.6858953515,71482.3005189125,71353.4496763048,71346.2881482367,71528.4459922547,71754.2082523177,71690.4187206885,71631.3978371882,71543.6141398636,71624.7407854737,71777.9970271329,71766.5447739753,71702.7038158075,71566.277784068,71473.5707959621,71527.4028311499,71527.1366753207,71599.5987530423,71669.3065283332,71757.3895750865,71724.6820446436,71661.8373411455,71621.0089191112,71591.2797166336,71654.465771046,71500.6471248767,71607.5019985259,71582.3191804911,71543.5951253195
"553",95672.3750016332,142503.738835411,142315.366923843,142160.951541821,142648.486066345,142266.179007552,142374.568811497,142406.741230194,142309.335237466,141838.861004313,142366.260934571,142381.000295457,142183.771925777,142255.930823709,142728.491605534,142655.083996713,142173.305037723,142444.401136022,142043.237302508,141950.725407659,142437.82283158,141952.851707599,142254.617918211,142652.585871891,142330.39137505,141576.96423796,142284.963942879,142242.347362688,142267.136745726,142279.286197028,142483.345124566,142302.391028444,142385.351765819,142153.458687541,142323.116000887,142206.093553075,142208.322831514,142000.569910803,142449.30248047,142399.955345017,142009.389048943,142159.470338764,141926.985320334,142507.537699762,142657.847194314,142349.352171759,142306.800910542,142194.018537265,142243.685505725,142738.427671703
"554",105314.976182736,108731.309951629,108861.581135504,108949.278704994,109203.976438735,109085.360748564,108768.05528488,108781.42887437,108654.031052763,109182.886567505,108981.504370146,109239.011644619,109187.228975278,109468.424160033,109230.226985539,109023.480597649,108842.810928974,109173.262802141,109055.91391452,108526.273013394,108962.228838947,109020.84994954,109073.909332511,109073.035580526,109563.350672725,108848.972039164,108785.246561268,108802.129928561,108967.853869007,109030.451520497,108879.540232886,109004.602646936,109391.662347803,109117.544292363,108785.138586395,109152.985236573,109027.965559373,109092.146029275,109263.96896981,109227.000391866,108895.959924533,109281.672317948,109033.456419827,109158.690190303,109007.641955391,109079.61868082,109024.612721469,108846.637071214,108607.288840281,108842.394411369
"555",174041.528498921,181668.766508311,180169.439033824,179709.514581406,181020.85402307,180016.619608623,179748.251992471,180754.437658083,180364.324459765,180060.826371459,178902.807773528,178704.13699138,179218.123295198,179102.96079397,180204.789901682,179674.230422461,180275.14336206,180419.923215408,179075.010256617,178735.997090659,178024.860471517,178059.350228359,179511.410320914,179591.565461159,180222.449588499,179494.602790074,179333.7979595,180329.825632368,179962.072334081,179859.248920074,179353.287986664,178590.987317351,179240.797063475,177964.663774573,178585.887228589,180602.410777016,180508.631597502,178765.314806744,178216.195366236,179367.238003122,178684.459107928,178184.201512093,179238.443501795,179658.273649834,179279.759941608,179488.592265579,179041.050492807,178080.947717582,179864.7112226,179286.684590757
"556",32870.6531866006,33325.0422613376,33356.0668710952,33361.2063334964,33359.2263579331,33348.7238286959,33337.8058346998,33348.5871608773,33356.3797759257,33350.9106938233,33353.5711960772,33347.8275758151,33360.1565515162,33361.3692091331,33357.6354716897,33356.4498006132,33349.4359348078,33360.9421681901,33350.899512692,33354.7564116952,33361.1541353028,33358.3465294058,33356.1276881089,33359.6925399498,33358.5683091353,33349.502684372,33328.0014735315,33358.6002209816,33350.3215186432,33356.5634386565,33361.2261064748,33348.6555867909,33360.9110710815,33354.4435841716,33361.1416734775,33361.0525815328,33344.4002094024,33357.4842715201,33361.2627885101,33355.4950716604,33353.3129153925,33361.0966248263,33353.1245116897,33355.633675335,33358.1293050445,33359.2098795239,33353.4876973658,33353.2017842372,33357.1768310042,33350.3734747923
"557",113414.350036038,116096.364712706,116217.372342493,116226.328771393,116313.533922434,116274.597090881,116293.611978557,116355.795456662,116287.240679711,116289.365538726,116334.010971516,116250.380239255,116207.103947435,116290.421739585,116312.468507541,116315.399906932,116319.349675159,116277.930470536,116234.482234688,116272.777327167,116302.014130967,116261.171474831,116164.494070042,116222.569302768,116297.389151419,116332.415451061,116242.348325835,116249.280713316,116303.316996081,116259.087693558,116218.240344798,116278.145999426,116338.429048404,116316.092565602,116308.940675007,116331.649778287,116323.469611953,116317.353362891,116295.279258433,116320.817869348,116301.354082221,116316.680840286,116279.326926515,116298.692927085,116300.045439458,116294.426129823,116228.809617231,116297.871915603,116183.384151952,116248.798443429
"558",55107.2094940906,65651.1289659824,75389.8275727146,81991.7953422548,90152.4159212414,95715.5160976352,98975.7615074991,100241.680704981,102023.300274084,102962.251907237,104336.879245969,103481.754974615,104065.216505698,104577.333729539,106293.924020349,106882.494370295,106989.440513818,106986.747417538,106628.885721847,105862.303532828,104947.410452388,104794.568005237,104201.472088295,104868.471044961,105887.015845455,105352.769684984,105325.710327853,105226.487802904,104363.355145218,104128.160002653,104490.219813958,104461.928375394,105386.933875944,104698.07960621,104360.134797847,103834.846802575,104945.934747121,103935.092932783,103724.774388086,103965.370658527,104927.51599971,104494.003577589,104939.704470616,104876.753925587,103374.867863468,102130.748522846,102737.310438118,103693.960196765,104288.719841718,103776.773049963
"559",1479.68732160429,2502.48575557284,4160.20851612402,6739.21731102792,10489.5927657288,15421.9288009241,21180.9545393411,27006.1945212995,32145.3251890335,36141.0903191629,38814.3039396367,40657.1744312552,41699.6856993797,42237.0919061467,42623.5367678096,42980.8308538212,43098.2092328936,43159.6926513429,43305.751186053,43375.6528296657,43448.1700047323,43462.7384737587,43417.2709381452,43296.4605477862,43237.2502711977,43088.3436042742,42991.5023457227,43106.5886677083,43246.6137851665,43297.6288623356,43405.3974555218,43413.9037246508,43444.9947285096,43527.1291794577,43554.282631535,43540.4850745498,43568.4285354045,43439.5669118697,43395.3830551453,43432.5724536632,43472.316748882,43443.8055500974,43452.962884735,43427.4492668964,43333.5725442024,43335.810651126,43182.7991624839,43222.4966030595,43303.1854587382,43289.3243316377
"560",25407.7479503938,33104.9358097101,42272.1894133637,53020.7311255847,64784.6816522631,77166.8350301664,89071.6143819033,100292.139148037,110276.793742381,118854.418947134,125853.4282962,131050.860795405,133255.336356016,134154.810297272,135726.523697712,136437.897560526,137216.320118651,137751.262301479,138345.549599588,138587.250979002,138763.39794069,137476.493968028,136677.604202654,136333.156056825,136007.760143114,136256.215442209,136798.982462325,138123.809144781,137801.214631462,137266.825720267,136762.060717901,135964.114790509,134727.413376038,133967.898291217,133936.495144833,134417.713090323,133787.857335523,133983.53632845,134273.630448905,133963.024289076,135280.49322962,135993.430168356,136078.818429596,135687.811373855,135958.756563792,135540.399725839,136748.372303055,137505.945639517,138337.164680765,138302.266755324
"561",150540.856087946,152063.56627129,151129.339315077,149889.146510539,148655.729810252,146769.778066614,144414.779015802,143253.532760882,140818.273529708,138220.766635131,136706.143373076,137353.219051087,136714.909289836,136288.296526506,137023.664655678,135912.080925433,136201.183481251,136510.289443694,137040.740132727,136397.174332338,137244.912494658,136962.582298085,136685.500028111,137279.814842832,137024.348404971,137366.723938099,136968.889382417,136938.121704382,136626.099366625,136949.798869449,136367.821111873,137017.510454439,137189.47873978,136975.730178283,136384.718641323,136857.023894864,136490.899014182,137340.058613497,136933.365113686,137380.737940903,136858.685657003,136425.706832135,136817.777301904,135973.303294262,136811.723793242,136729.954524968,137318.413892317,136932.69718001,136438.557611211,137957.11016566
"562",131273.353725789,144703.84097682,146254.084990846,145066.996250842,141698.797785627,138710.583655999,140331.326963676,139261.984820999,140660.611110696,141401.006893654,143161.168825638,143058.09282706,138237.420417845,137013.139082315,138265.021834626,140532.861941199,138724.039189095,137674.569377668,139770.144769803,142256.983833495,141104.407758233,140312.627271117,139709.26662082,139176.992260292,139621.59790286,140189.969182303,141286.381172929,138874.341057704,137159.371210531,140611.587157268,140135.483457134,141571.231018578,141455.79766949,141025.734135331,139899.647426013,140693.754096082,139568.058997605,136958.572327082,139326.995042308,141843.944501454,142347.165392715,144766.542513268,143384.524070528,138963.073374299,136084.763917122,137844.740147335,140415.740334365,140354.380767882,139123.317453978,138612.472367913
"563",123003.936810237,131160.015078422,131306.712011811,131078.960025881,130654.517339511,131047.024839078,130129.170777284,129437.079610015,130283.971333098,130723.993147551,130380.603058929,129496.312370137,127467.959244571,127493.244007824,127392.79406939,127497.911895281,127758.888590405,127025.155219667,127326.134336886,127071.909892309,126999.073398245,126903.640610335,126968.395071694,126353.761215223,125863.598859449,126349.309479462,125842.564599832,126005.599731266,126454.234240056,125448.727572918,126336.232333292,125102.369089141,124268.055270392,124824.706595233,124799.738299669,123919.504180047,124658.765349201,124517.808255783,123483.046299521,125010.169369427,124599.977227576,125620.781210495,124990.724487203,124969.280946991,124008.89061376,124174.413980824,125411.435822055,125373.203258935,125446.866621753,125360.22422516
"564",10185.5384725913,25114.4949439728,42930.5397609528,52947.8832124341,55982.7807249381,55955.1528199016,55251.149511255,53834.5480024139,52376.4110679757,50517.7270793112,48668.4115661273,46558.3763493154,44925.2985187929,44298.6330366272,43937.1302422699,43873.6059258517,44010.7825274862,43958.841752313,43692.2994266639,43969.1062349053,44041.815825357,44059.459232722,44053.3072616532,44149.4619231839,43979.3764366629,43949.9496826428,44031.6580618386,44248.5895374165,44244.6606831736,43972.2477278515,43968.0003151906,44077.4931549944,44132.6084758315,43992.6607944942,43957.8199194612,43800.7305968909,43850.8200822268,44064.1633308669,43803.3425863261,43730.0524978205,43960.1603653698,44101.0190266018,43996.3413273292,44226.3591199438,44428.893155183,44174.23617412,44289.2373917679,44089.8669292169,44431.6050848412,44337.87771259
"565",80662.2122019346,85741.759291792,86365.1676960138,86402.7676694165,86352.6365095744,86334.687201888,86391.8164327211,86469.0852533961,86396.963432083,86328.4245263313,86225.8544574255,86393.2293129407,86353.5228994217,86382.5046444206,86366.6611116401,86292.4067199072,86419.5325375469,86405.4922990908,86478.4145371837,86322.0906056196,86392.4704170176,86350.2484944313,86341.6138797561,86417.8520594037,86346.420475918,86340.9234920038,86406.0687193529,86319.0609653168,86228.9214713631,86396.3627300988,86346.2719006504,86353.0190517561,86389.4697603303,86350.2572281721,86222.4014010782,86194.1730352266,86328.2183488728,86439.9215387648,86329.5374731612,86354.042589155,86333.2039039634,86314.6619340473,86347.8193233272,86350.1754009886,86333.9028235988,86358.9239815321,86287.151794753,86171.1658661587,86266.7738087006,86262.3842984037
"566",112271.460945469,129346.355841958,136067.363664523,137625.905936049,138230.305339269,138290.881235806,138219.169569656,137859.525923193,137464.232445567,137674.352146361,137725.584529698,137773.196009592,137639.046103007,137791.278154541,137421.721401133,137189.880715055,137317.149456612,137629.542036761,137876.918759922,137834.81519945,137660.533563596,137207.691504224,137302.491487964,137159.861576948,137414.64385919,137803.605656695,137768.552262387,138015.761268534,137574.398014157,137813.149632403,137724.201985011,137585.54874317,138452.104207928,137958.133699484,137145.734416645,137885.842749489,136826.742532307,137331.311875951,137260.673968716,136910.158402599,138103.490700899,137822.238119507,138650.296608099,138378.912394626,138139.064932387,137887.619221811,138396.706187192,137942.077216666,138382.927069684,138189.815116974
"567",10029.7972049787,11685.5035373997,12449.1109202169,12753.4306532201,12872.6515983277,12920.6595312462,12939.9332073472,12946.0061508304,12944.8689916328,12942.9127071293,12946.0064268,12946.3416279439,12944.2704220953,12948.8203906328,12948.044287318,12951.3348323372,12947.9941518989,12947.8425198982,12944.5442902442,12944.5227737335,12945.0270850794,12948.7757725895,12947.4020732268,12948.148128543,12946.3760374124,12944.9867868204,12946.929043899,12945.1647480055,12944.5482068524,12944.2816622234,12942.5489400888,12947.3117722329,12946.1789943405,12940.7373382905,12943.696542385,12944.6321323894,12940.7596176565,12945.3757696258,12946.9518172615,12947.5837735476,12950.3307180825,12949.333189725,12948.1332441437,12938.8428858156,12939.053884425,12944.4262514674,12950.0210031435,12948.3038905303,12944.6072368803,12946.1805323813
"568",179375.66915426,176931.996035556,175661.24417278,174113.72022867,172779.236824436,172249.766036615,171866.481672368,172316.009814463,172306.634528496,172773.853858375,172902.832890675,172706.933609046,172809.566636737,172938.369765254,173910.319533178,173580.232537244,173819.417226355,173510.001891328,173329.882395819,172982.469313422,173720.180635183,174053.684390173,174041.244920865,173655.297175444,172947.317827537,172688.927203088,172360.061982946,173143.38352364,173501.740635812,172770.8434175,172327.735441072,172037.515435507,171775.013863313,171841.436621651,172319.752121119,172190.875074304,171687.699532754,172284.721830622,172996.533474381,172655.579595962,173688.218872489,173962.771159441,173641.152948666,174133.8314267,174067.273328381,173805.673117169,173482.164832218,172856.044124517,172792.744110317,172364.040805605
"569",45475.7925647098,55954.451141411,63869.3551938557,69090.9832447247,71916.871194916,73238.0685253425,73807.3944935312,73953.8431193286,73616.9040298641,72954.7933715126,72361.0040185839,71793.6364346278,71341.5196699642,70496.5733806383,70032.9296807771,70108.6700469417,70203.8907810492,70393.7100612787,70656.0543947885,70923.6212700806,71258.2180666238,71427.5843183869,71247.1152609907,70957.7361699976,71056.6141608082,70829.7150374604,70635.8215783168,70593.6528911253,70164.9386071783,70310.2705418256,70705.8583414016,71039.5693166556,71435.7162595545,71381.1847859921,71644.217953203,71450.1828040311,71516.3833176052,71154.9552844048,71404.8161583625,71000.6243484643,71058.2265757528,71299.9877928975,71677.3861932169,71570.2731367703,71044.0865610577,71072.6031000999,71044.0404742612,71154.950473389,70915.0382296615,70767.2825289885
"570",144071.382791051,154648.254384154,155382.125119882,154863.126434101,153605.630063279,154113.69793194,154135.974832827,154337.871857749,154481.862812269,153958.697389347,154366.218561079,154608.634957973,155014.149992472,155234.445461554,154638.833963899,154066.861598894,154260.13832244,154680.371116971,154256.887756981,154562.087069981,154076.613453951,153597.30004638,153564.646757564,153445.406598472,153122.47917763,153730.793874726,154173.714069845,153913.461926677,153724.164181773,153838.786009873,153944.059184415,154080.844460075,154298.784062916,154713.189550516,154076.939323555,154136.850389776,155211.559302976,154618.990299949,154681.432788882,154734.66255239,154575.829549583,154664.4015049,154120.720316451,154252.446312001,154411.063466496,153311.446587341,153576.439315272,154037.620643731,153996.322640476,154002.917691414
"571",31135.1794047671,50322.7264528531,51602.5025233979,51857.0293241942,51873.5069032338,51895.7937784658,51912.6575783225,51762.1993726811,51750.7097911606,51913.5903617413,51804.2321403299,51841.1603438457,51942.4933773044,51889.2535311964,51771.3540027223,51861.1832360719,51957.3793872348,51912.4611863523,51870.7496466631,51867.065582983,51929.8685795102,51837.0870343155,51838.3051126133,51840.8182167239,51770.7411019517,51801.1509844383,51801.6362956506,51842.1438866196,51784.0245159943,51903.6404604099,51860.0483003036,51894.6903514653,52013.0600554561,51793.110848288,51945.0545604947,51891.1499562075,51864.6032400201,51842.6277531506,51841.3020042359,51830.6091096344,51853.1943205374,51880.1503393812,51798.6092528625,51812.1463589509,51860.5417504362,51883.6822161165,51980.3125065552,51743.9399642696,51837.2237659366,51787.9177418668
"572",27516.3745743754,34310.7084989335,39762.1635892791,43588.6730697938,45979.823802518,47367.6526218103,48129.6536700017,48521.486900264,48787.7131133111,49021.2614869378,49136.3999443636,49183.5977721929,49244.3220566919,49299.9357544892,49250.0804933526,49307.1192667963,49384.9178096476,49243.8569692435,49223.174582857,49173.5748832291,49207.2815511914,49186.0708455635,49147.0394231015,49173.6103489612,49242.9102939012,49170.5420769187,49084.8038913112,49125.0625841351,49213.7576270124,49239.2732846135,49268.0447711964,49213.4610384376,49141.0744108534,49150.3387827355,49201.3667144774,49196.1416859702,49251.9786395749,49220.2832604184,49144.088716962,49150.7646332478,49215.6007481551,49254.2514798655,49254.0823252445,49303.4444421205,49226.305472002,49219.9914358999,49246.3084443604,49285.273655552,49203.0531572688,49220.7418982489
"573",16421.623471124,48547.86315752,90124.1785784018,111707.264784675,116127.898271735,115119.209616028,111814.814508136,109728.962841041,108623.652670831,108965.78667863,108876.166277959,108538.756613999,109252.136621876,108642.827989058,109040.067018648,109732.91337283,108731.497249413,108999.903849329,108845.685947885,109360.857898516,108628.354133745,109220.208189741,108909.312173064,109090.874270454,108982.189168159,108679.198289608,108456.441854991,108608.175228604,109342.7633862,109522.461367534,109213.688931319,109258.935658184,109696.302434562,108923.620745647,108880.629273904,109303.633688119,108903.198266675,109038.902749975,108745.65699245,109425.397831303,109373.477331437,108920.091447126,109156.625672436,109143.510835917,108931.516003508,108942.186091098,108708.802866848,109302.71891723,108837.471906878,108791.807397635
"574",141573.779675531,143230.685946364,143004.115829074,142987.3031397,142979.048823301,142972.972812568,143365.215194741,143335.420601574,143605.709748115,143380.991606474,143207.549352753,143708.793276146,143592.854788401,143273.073121566,143292.872165197,143426.893266898,143293.222851376,143506.510092088,143636.345254159,143580.086242659,143532.673418848,143503.04809789,143597.48078384,142880.861824562,143559.338876015,143276.861485647,143178.59859443,143100.464979167,143441.080466672,143891.832091879,143399.990112858,143611.275529708,143394.155221952,143096.396181743,143443.868334423,143469.316721839,143210.08479276,143195.655631627,143506.675292604,143384.104297652,143196.361127976,143496.784714936,143199.072080741,143338.469682225,143564.594372143,143302.81480121,143324.329814614,143070.890023918,143366.644929737,143380.201631432
"575",47685.6556359165,60694.9177706082,63336.2957974087,63546.3385687954,63303.3237943223,63686.9265078747,63153.5511806353,62745.7329128533,62722.8404608161,62867.8746930886,62963.7720498888,63282.334866974,63081.2280832129,63458.6737716462,63485.0687060491,62945.7987682204,63112.3203958851,62854.2153273292,63180.4616111077,62989.695935861,62989.2369334906,62910.1458678059,62821.0232053985,63295.7265137672,62911.206491948,63007.6252101913,63598.8163261528,63075.8868509861,63193.3308877366,62937.4544070798,62915.8146811703,63422.3983077765,63059.2012444265,63331.1510280437,62860.7190035071,62808.9274043796,63333.1050330785,63036.2064870408,62995.2330040199,63055.7701866442,63398.2292369646,63119.2811726851,63440.5546067084,63132.8193162533,62899.57185304,63476.959689427,63112.1274143866,62980.8371602437,63243.0462126832,62695.9333641492
"576",73618.7373474931,106805.924213336,134900.901460976,153297.822330093,163468.256432373,168570.495930464,171005.577176808,172140.038143221,172662.618857299,172902.086858623,173011.558102862,173061.547301272,173084.36304662,173094.774079216,173099.524232424,173101.691441168,173102.680186471,173103.131277112,173103.337075154,173103.430964811,173103.473799327,173103.493341364,173103.502256862,173103.506324305,173103.50817996,173103.50902655,173103.509412782,173103.50958899,173103.509669379,173103.509706055,173103.509722787,173103.509730421,173103.509733903,173103.509735493,173103.509736217,173103.509736548,173103.509736696,173103.509736764,173103.509736793,173103.509736793,173103.509736793,173103.509736793,173103.509736793,173103.509736793,173103.509736793,173103.509736793,173103.509736793,173103.509736793,173103.509736793,173103.509736793
"577",120288.926661575,121992.619107791,122123.40673757,122418.66559959,122422.32233674,122273.870205134,122365.339175995,122053.15395987,122382.079621586,122067.636446578,122146.55312654,122172.348223489,122264.878043736,121931.256585908,122094.495109602,122286.519622912,122205.722611748,122284.665583167,121955.535589839,122233.837980994,122382.937325519,122164.083870667,122258.510302393,122397.923590648,122124.749845359,122210.487854102,122270.692287316,122401.811106191,122277.223683195,122327.798900508,122247.901379496,122275.791496955,122096.060325355,122157.346504763,122145.975521769,122354.447509623,122255.50269028,122102.279928999,122388.7327329,122370.349625917,122080.97185669,122054.657049905,122363.68410903,122163.494105744,122241.906278931,122274.687341289,122252.256327435,122112.427403588,122380.49322172,122195.385534941
